YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W10,201,,3,0,,HU,9769526,HU,Age18_24,CN,741094
2021-W10,797,,137,0,,HU,9769526,HU,Age18_24,AZ,741094
2021-W10,1067,,12,0,,HU,9769526,HU,Age18_24,MOD,741094
2021-W10,182,,11,0,,HU,9769526,HU,Age18_24,SPU,741094
2021-W10,28205,,5157,0,,HU,9769526,HU,Age25_49,COM,3490565
2021-W10,4689,,169,0,,HU,9769526,HU,Age25_49,SPU,3490565
2021-W10,2122,,55,0,,HU,9769526,HU,Age25_49,MOD,3490565
2021-W10,16390,,4242,0,,HU,9769526,HU,Age25_49,AZ,3490565
2021-W10,3022,,28,0,,HU,9769526,HU,Age25_49,CN,3490565
2021-W10,971,,27,0,,HU,9769526,HU,Age50_59,MOD,1235206
2021-W10,34366,,14213,0,,HU,9769526,HU,Age50_59,AZ,1235206
2021-W10,4336,,52,0,,HU,9769526,HU,Age50_59,CN,1235206
2021-W10,8285,,2524,0,,HU,9769526,HU,Age50_59,COM,1235206
2021-W10,1995,,857,0,,HU,9769526,HU,Age50_59,SPU,1235206
2021-W10,28261,,290,0,,HU,9769526,HU,Age60_69,AZ,1295058
2021-W10,52398,,348,0,,HU,9769526,HU,Age60_69,CN,1295058
2021-W10,6632,,4563,0,,HU,9769526,HU,Age60_69,COM,1295058
2021-W10,2924,,67,0,,HU,9769526,HU,Age60_69,MOD,1295058
2021-W10,5661,,9126,0,,HU,9769526,HU,Age60_69,SPU,1295058
2021-W10,26478,,242,0,,HU,9769526,HU,Age70_79,AZ,859765
2021-W10,52157,,370,0,,HU,9769526,HU,Age70_79,CN,859765
2021-W10,14035,,13633,0,,HU,9769526,HU,Age70_79,COM,859765
2021-W10,5218,,102,0,,HU,9769526,HU,Age70_79,MOD,859765
2021-W10,3240,,5242,0,,HU,9769526,HU,Age70_79,SPU,859765
2021-W10,9990,,139,0,,HU,9769526,HU,Age80+,AZ,438790
2021-W10,9205,,83,0,,HU,9769526,HU,Age80+,CN,438790
2021-W10,8420,,24328,0,,HU,9769526,HU,Age80+,COM,438790
2021-W10,2231,,262,0,,HU,9769526,HU,Age80+,MOD,438790
2021-W10,608,,486,0,,HU,9769526,HU,Age80+,SPU,438790
2021-W10,66,,8,0,,HU,9769526,HU,AgeUNK,AZ,
2021-W10,55,,0,0,,HU,9769526,HU,AgeUNK,CN,
2021-W10,113,,71,0,,HU,9769526,HU,AgeUNK,COM,
2021-W10,28,,0,0,,HU,9769526,HU,AgeUNK,MOD,
2021-W10,5,,5,0,,HU,9769526,HU,AgeUNK,SPU,
2021-W10,925,,47,0,,HU,9769526,HU,HCW,AZ,
2021-W10,4874,,8489,0,,HU,9769526,HU,HCW,COM,
2021-W10,576,,4,0,,HU,9769526,HU,HCW,CN,
2021-W10,517,,55,0,,HU,9769526,HU,HCW,SPU,
2021-W10,3648,,34,0,,HU,9769526,HU,HCW,MOD,
2021-W10,2,,1,0,,HU,9769526,HU,LTCF,SPU,
2021-W10,76,,42,0,,HU,9769526,HU,LTCF,MOD,
2021-W10,78,,1178,0,,HU,9769526,HU,LTCF,COM,
2021-W10,124,,0,0,,HU,9769526,HU,LTCF,CN,
2021-W10,7,,0,0,,HU,9769526,HU,LTCF,AZ,
2021-W11,12194,,202,0,450000,HU,9769526,HU,ALL,CN,8060478
2021-W11,36286,,22135,0,21600,HU,9769526,HU,ALL,AZ,8060478
2021-W11,86580,,1175,0,250280,HU,9769526,HU,ALL,SPU,8060478
2021-W11,1332,,3289,0,54000,HU,9769526,HU,ALL,MOD,8060478
2021-W11,109267,,53076,0,120510,HU,9769526,HU,ALL,COM,8060478
2021-W11,958,,199,0,,HU,9769526,HU,Age18_24,COM,741094
2021-W11,29,,100,0,,HU,9769526,HU,Age18_24,MOD,741094
2021-W11,1529,,220,0,,HU,9769526,HU,Age18_24,AZ,741094
2021-W11,1198,,0,0,,HU,9769526,HU,Age18_24,SPU,741094
2021-W11,145,,1,0,,HU,9769526,HU,Age18_24,CN,741094
2021-W11,1180,,26,0,,HU,9769526,HU,Age25_49,CN,3490565
2021-W11,9339,,2445,0,,HU,9769526,HU,Age25_49,COM,3490565
2021-W11,287,,957,0,,HU,9769526,HU,Age25_49,MOD,3490565
2021-W11,13091,,54,0,,HU,9769526,HU,Age25_49,SPU,3490565
2021-W11,6220,,5629,0,,HU,9769526,HU,Age25_49,AZ,3490565
2021-W11,4759,,1604,0,,HU,9769526,HU,Age50_59,COM,1235206
2021-W11,864,,25,0,,HU,9769526,HU,Age50_59,CN,1235206
2021-W11,4187,,15942,0,,HU,9769526,HU,Age50_59,AZ,1235206
2021-W11,6463,,126,0,,HU,9769526,HU,Age50_59,SPU,1235206
2021-W11,168,,594,0,,HU,9769526,HU,Age50_59,MOD,1235206
2021-W11,4955,,62,0,,HU,9769526,HU,Age60_69,CN,1295058
2021-W11,12070,,182,0,,HU,9769526,HU,Age60_69,AZ,1295058
2021-W11,241,,450,0,,HU,9769526,HU,Age60_69,MOD,1295058
2021-W11,42646,,589,0,,HU,9769526,HU,Age60_69,SPU,1295058
2021-W11,29966,,6798,0,,HU,9769526,HU,Age60_69,COM,1295058
2021-W11,428,,412,0,,HU,9769526,HU,Age70_79,MOD,859765
2021-W11,20332,,362,0,,HU,9769526,HU,Age70_79,SPU,859765
2021-W11,9359,,109,0,,HU,9769526,HU,Age70_79,AZ,859765
2021-W11,3992,,66,0,,HU,9769526,HU,Age70_79,CN,859765
2021-W11,48610,,19573,0,,HU,9769526,HU,Age70_79,COM,859765
2021-W11,2829,,44,0,,HU,9769526,HU,Age80+,AZ,438790
2021-W11,2817,,43,0,,HU,9769526,HU,Age80+,SPU,438790
2021-W11,178,,770,0,,HU,9769526,HU,Age80+,MOD,438790
2021-W11,15570,,22443,0,,HU,9769526,HU,Age80+,COM,438790
2021-W11,1046,,20,0,,HU,9769526,HU,Age80+,CN,438790
2021-W11,65,,14,0,,HU,9769526,HU,AgeUNK,COM,
2021-W11,33,,1,0,,HU,9769526,HU,AgeUNK,SPU,
2021-W11,1,,6,0,,HU,9769526,HU,AgeUNK,MOD,
2021-W11,12,,2,0,,HU,9769526,HU,AgeUNK,CN,
2021-W11,92,,9,0,,HU,9769526,HU,AgeUNK,AZ,
2021-W11,532,,20,0,,HU,9769526,HU,HCW,SPU,
2021-W11,216,,470,0,,HU,9769526,HU,HCW,MOD,
2021-W11,4354,,3491,0,,HU,9769526,HU,HCW,COM,
2021-W11,560,,5,0,,HU,9769526,HU,HCW,CN,
2021-W11,3096,,56,0,,HU,9769526,HU,HCW,AZ,
2021-W11,15,,0,0,,HU,9769526,HU,LTCF,AZ,
2021-W11,12,,2,0,,HU,9769526,HU,LTCF,SPU,
2021-W11,4,,0,0,,HU,9769526,HU,LTCF,CN,
2021-W11,55,,205,0,,HU,9769526,HU,LTCF,COM,
2021-W11,104,,1418,0,,HU,9769526,HU,LTCF,MOD,
2021-W12,154169,,2385,0,167310,HU,9769526,HU,ALL,COM,8060478
2021-W12,19289,,162814,0,100000,HU,9769526,HU,ALL,CN,8060478
2021-W12,60191,,38972,0,21600,HU,9769526,HU,ALL,AZ,8060478
2021-W12,89557,,1061,0,29720,HU,9769526,HU,ALL,SPU,8060478
2021-W12,3932,,1128,0,0,HU,9769526,HU,ALL,MOD,8060478
2021-W12,95,,126,0,,HU,9769526,HU,Age18_24,CN,741094
2021-W12,995,,52,0,,HU,9769526,HU,Age18_24,COM,741094
2021-W12,43,,13,0,,HU,9769526,HU,Age18_24,MOD,741094
2021-W12,563,,3,0,,HU,9769526,HU,Age18_24,SPU,741094
2021-W12,1906,,579,0,,HU,9769526,HU,Age18_24,AZ,741094
2021-W12,9014,,14348,0,,HU,9769526,HU,Age25_49,AZ,3490565
2021-W12,1444,,1669,0,,HU,9769526,HU,Age25_49,CN,3490565
2021-W12,19038,,369,0,,HU,9769526,HU,Age25_49,COM,3490565
2021-W12,588,,211,0,,HU,9769526,HU,Age25_49,MOD,3490565
2021-W12,7606,,87,0,,HU,9769526,HU,Age25_49,SPU,3490565
2021-W12,7900,,23182,0,,HU,9769526,HU,Age50_59,AZ,1235206
2021-W12,7920,,80,0,,HU,9769526,HU,Age50_59,SPU,1235206
2021-W12,339,,157,0,,HU,9769526,HU,Age50_59,MOD,1235206
2021-W12,10120,,202,0,,HU,9769526,HU,Age50_59,COM,1235206
2021-W12,1484,,3783,0,,HU,9769526,HU,Age50_59,CN,1235206
2021-W12,1681,,179,0,,HU,9769526,HU,Age60_69,MOD,1295058
2021-W12,60750,,868,0,,HU,9769526,HU,Age60_69,COM,1295058
2021-W12,26268,,584,0,,HU,9769526,HU,Age60_69,AZ,1295058
2021-W12,9230,,62210,0,,HU,9769526,HU,Age60_69,CN,1295058
2021-W12,54931,,578,0,,HU,9769526,HU,Age60_69,SPU,1295058
2021-W12,17226,,289,0,,HU,9769526,HU,Age70_79,SPU,859765
2021-W12,918,,207,0,,HU,9769526,HU,Age70_79,MOD,859765
2021-W12,52475,,559,0,,HU,9769526,HU,Age70_79,COM,859765
2021-W12,5090,,75871,0,,HU,9769526,HU,Age70_79,CN,859765
2021-W12,12402,,192,0,,HU,9769526,HU,Age70_79,AZ,859765
2021-W12,1274,,23,0,,HU,9769526,HU,Age80+,SPU,438790
2021-W12,360,,358,0,,HU,9769526,HU,Age80+,MOD,438790
2021-W12,10899,,336,0,,HU,9769526,HU,Age80+,COM,438790
2021-W12,1921,,19110,0,,HU,9769526,HU,Age80+,CN,438790
2021-W12,2572,,68,0,,HU,9769526,HU,Age80+,AZ,438790
2021-W12,57,,0,0,,HU,9769526,HU,AgeUNK,COM,
2021-W12,37,,1,0,,HU,9769526,HU,AgeUNK,SPU,
2021-W12,3,,3,0,,HU,9769526,HU,AgeUNK,MOD,
2021-W12,25,,45,0,,HU,9769526,HU,AgeUNK,CN,
2021-W12,129,,19,0,,HU,9769526,HU,AgeUNK,AZ,
2021-W12,264,,181,0,,HU,9769526,HU,HCW,CN,
2021-W12,5122,,290,0,,HU,9769526,HU,HCW,COM,
2021-W12,72,,24,0,,HU,9769526,HU,HCW,MOD,
2021-W12,532,,8,0,,HU,9769526,HU,HCW,SPU,
2021-W12,2806,,112,0,,HU,9769526,HU,HCW,AZ,
2021-W12,84,,2,0,,HU,9769526,HU,LTCF,AZ,
2021-W12,13,,33,0,,HU,9769526,HU,LTCF,CN,
2021-W12,1313,,119,0,,HU,9769526,HU,LTCF,COM,
2021-W12,10,,0,0,,HU,9769526,HU,LTCF,SPU,
2021-W12,56,,449,0,,HU,9769526,HU,LTCF,MOD,
2021-W13,15563,,182441,0,0,HU,9769526,HU,ALL,CN,8060478
2021-W13,28138,,1197,0,218400,HU,9769526,HU,ALL,AZ,8060478
2021-W13,41413,,24136,0,81600,HU,9769526,HU,ALL,MOD,8060478
2021-W13,142879,,12091,0,409700,HU,9769526,HU,ALL,SPU,8060478
2021-W13,212836,,3707,0,168480,HU,9769526,HU,ALL,COM,8060478
2021-W13,3395,,166,0,,HU,9769526,HU,Age18_24,SPU,741094
2021-W13,3246,,77,0,,HU,9769526,HU,Age18_24,COM,741094
2021-W13,1123,,77,0,,HU,9769526,HU,Age18_24,MOD,741094
2021-W13,126,,157,0,,HU,9769526,HU,Age18_24,CN,741094
2021-W13,738,,21,0,,HU,9769526,HU,Age18_24,AZ,741094
2021-W13,46252,,4306,0,,HU,9769526,HU,Age25_49,SPU,3490565
2021-W13,13719,,872,0,,HU,9769526,HU,Age25_49,MOD,3490565
2021-W13,64681,,1699,0,,HU,9769526,HU,Age25_49,COM,3490565
2021-W13,1896,,2960,0,,HU,9769526,HU,Age25_49,CN,3490565
2021-W13,6829,,466,0,,HU,9769526,HU,Age25_49,AZ,3490565
2021-W13,38601,,704,0,,HU,9769526,HU,Age50_59,COM,1235206
2021-W13,1778,,4889,0,,HU,9769526,HU,Age50_59,CN,1235206
2021-W13,6308,,495,0,,HU,9769526,HU,Age50_59,AZ,1235206
2021-W13,9465,,749,0,,HU,9769526,HU,Age50_59,MOD,1235206
2021-W13,56091,,2232,0,,HU,9769526,HU,Age50_59,SPU,1235206
2021-W13,29806,,3516,0,,HU,9769526,HU,Age60_69,SPU,1295058
2021-W13,6378,,73279,0,,HU,9769526,HU,Age60_69,CN,1295058
2021-W13,64251,,578,0,,HU,9769526,HU,Age60_69,COM,1295058
2021-W13,10805,,4720,0,,HU,9769526,HU,Age60_69,MOD,1295058
2021-W13,9993,,143,0,,HU,9769526,HU,Age60_69,AZ,1295058
2021-W13,3279,,51,0,,HU,9769526,HU,Age70_79,AZ,859765
2021-W13,6186,,1648,0,,HU,9769526,HU,Age70_79,SPU,859765
2021-W13,4551,,12009,0,,HU,9769526,HU,Age70_79,MOD,859765
2021-W13,33435,,378,0,,HU,9769526,HU,Age70_79,COM,859765
2021-W13,3804,,85600,0,,HU,9769526,HU,Age70_79,CN,859765
2021-W13,1016,,220,0,,HU,9769526,HU,Age80+,SPU,438790
2021-W13,1692,,5697,0,,HU,9769526,HU,Age80+,MOD,438790
2021-W13,1550,,15511,0,,HU,9769526,HU,Age80+,CN,438790
2021-W13,963,,20,0,,HU,9769526,HU,Age80+,AZ,438790
2021-W13,8460,,270,0,,HU,9769526,HU,Age80+,COM,438790
2021-W13,162,,1,0,,HU,9769526,HU,AgeUNK,COM,
2021-W13,31,,45,0,,HU,9769526,HU,AgeUNK,CN,
2021-W13,28,,1,0,,HU,9769526,HU,AgeUNK,AZ,
2021-W13,133,,3,0,,HU,9769526,HU,AgeUNK,SPU,
2021-W13,58,,12,0,,HU,9769526,HU,AgeUNK,MOD,
2021-W13,98,,178,0,,HU,9769526,HU,HCW,CN,
2021-W13,421,,1,0,,HU,9769526,HU,HCW,AZ,
2021-W13,409,,120,0,,HU,9769526,HU,HCW,SPU,
2021-W13,77,,24,0,,HU,9769526,HU,HCW,MOD,
2021-W13,2965,,94,0,,HU,9769526,HU,HCW,COM,
2021-W13,0,,0,0,,HU,9769526,HU,LTCF,SPU,
2021-W13,17,,24,0,,HU,9769526,HU,LTCF,CN,
2021-W13,27,,3,0,,HU,9769526,HU,LTCF,AZ,
2021-W13,1386,,53,0,,HU,9769526,HU,LTCF,COM,
2021-W13,10,,244,0,,HU,9769526,HU,LTCF,MOD,
2021-W14,95465,,47331,0,270300,HU,9769526,HU,ALL,SPU,8060478
2021-W14,25322,,11720,0,246870,HU,9769526,HU,ALL,COM,8060478
2021-W14,2207,,88286,0,0,HU,9769526,HU,ALL,CN,8060478
2021-W14,86075,,1231,0,0,HU,9769526,HU,ALL,AZ,8060478
2021-W14,31626,,12581,0,0,HU,9769526,HU,ALL,MOD,8060478
2021-W14,34,,109,0,,HU,9769526,HU,Age18_24,CN,741094
2021-W14,4142,,45,0,,HU,9769526,HU,Age18_24,AZ,741094
2021-W14,2801,,236,0,,HU,9769526,HU,Age18_24,SPU,741094
2021-W14,927,,812,0,,HU,9769526,HU,Age18_24,MOD,741094
2021-W14,530,,306,0,,HU,9769526,HU,Age18_24,COM,741094
2021-W14,37033,,4732,0,,HU,9769526,HU,Age25_49,SPU,3490565
2021-W14,7416,,1746,0,,HU,9769526,HU,Age25_49,COM,3490565
2021-W14,522,,1630,0,,HU,9769526,HU,Age25_49,CN,3490565
2021-W14,50259,,601,0,,HU,9769526,HU,Age25_49,AZ,3490565
2021-W14,9567,,1805,0,,HU,9769526,HU,Age25_49,MOD,3490565
2021-W14,21512,,371,0,,HU,9769526,HU,Age50_59,AZ,1235206
2021-W14,438,,2603,0,,HU,9769526,HU,Age50_59,CN,1235206
2021-W14,4050,,756,0,,HU,9769526,HU,Age50_59,COM,1235206
2021-W14,7168,,838,0,,HU,9769526,HU,Age50_59,MOD,1235206
2021-W14,39599,,3352,0,,HU,9769526,HU,Age50_59,SPU,1235206
2021-W14,579,,37700,0,,HU,9769526,HU,Age60_69,CN,1295058
2021-W14,8699,,2000,0,,HU,9769526,HU,Age60_69,COM,1295058
2021-W14,9002,,2443,0,,HU,9769526,HU,Age60_69,MOD,1295058
2021-W14,13415,,23125,0,,HU,9769526,HU,Age60_69,SPU,1295058
2021-W14,7309,,132,0,,HU,9769526,HU,Age60_69,AZ,1295058
2021-W14,3615,,4756,0,,HU,9769526,HU,Age70_79,MOD,859765
2021-W14,460,,39992,0,,HU,9769526,HU,Age70_79,CN,859765
2021-W14,3607,,4333,0,,HU,9769526,HU,Age70_79,COM,859765
2021-W14,1898,,64,0,,HU,9769526,HU,Age70_79,AZ,859765
2021-W14,2088,,13614,0,,HU,9769526,HU,Age70_79,SPU,859765
2021-W14,750,,18,0,,HU,9769526,HU,Age80+,AZ,438790
2021-W14,158,,6223,0,,HU,9769526,HU,Age80+,CN,438790
2021-W14,991,,2575,0,,HU,9769526,HU,Age80+,COM,438790
2021-W14,1307,,1853,0,,HU,9769526,HU,Age80+,MOD,438790
2021-W14,412,,2260,0,,HU,9769526,HU,Age80+,SPU,438790
2021-W14,205,,0,0,,HU,9769526,HU,AgeUNK,AZ,
2021-W14,29,,4,0,,HU,9769526,HU,AgeUNK,COM,
2021-W14,40,,74,0,,HU,9769526,HU,AgeUNK,MOD,
2021-W14,117,,12,0,,HU,9769526,HU,AgeUNK,SPU,
2021-W14,16,,29,0,,HU,9769526,HU,AgeUNK,CN,
2021-W14,143,,3,0,,HU,9769526,HU,HCW,AZ,
2021-W14,22,,244,0,,HU,9769526,HU,HCW,CN,
2021-W14,558,,1600,0,,HU,9769526,HU,HCW,COM,
2021-W14,355,,2307,0,,HU,9769526,HU,HCW,MOD,
2021-W14,247,,209,0,,HU,9769526,HU,HCW,SPU,
2021-W14,197,,12,0,,HU,9769526,HU,LTCF,SPU,
2021-W14,9,,63,0,,HU,9769526,HU,LTCF,MOD,
2021-W14,42,,66,0,,HU,9769526,HU,LTCF,COM,
2021-W14,126,,1,0,,HU,9769526,HU,LTCF,AZ,
2021-W14,3,,96,0,,HU,9769526,HU,LTCF,CN,
2020-W52,0,0,0,0,9750,IE,4964440,IE,ALL,COM,3762805
2020-W53,2043,0,0,0,31200,IE,4964440,IE,ALL,COM,3762805
2020-W53,120,0,0,0,,IE,4964440,IE,Age18_24,COM,433572
2020-W53,1454,0,0,0,,IE,4964440,IE,Age25_49,COM,1749671
2020-W53,349,0,0,0,,IE,4964440,IE,Age50_59,COM,606007
2020-W53,95,0,0,0,,IE,4964440,IE,Age60_69,COM,480682
2020-W53,6,0,0,0,,IE,4964440,IE,Age70_79,COM,322167
2020-W53,8,0,0,0,,IE,4964440,IE,Age80+,COM,170706
2020-W53,11,0,0,0,,IE,4964440,IE,AgeUNK,COM,
2020-W53,2040,0,0,0,,IE,4964440,IE,HCW,COM,222000
2020-W53,3,0,0,0,,IE,4964440,IE,LTCF,COM,93154
2021-W01,48368,0,2,0,40950,IE,4964440,IE,ALL,COM,3762805
2021-W01,3080,0,0,0,,IE,4964440,IE,Age18_24,COM,433572
2021-W01,29638,0,1,0,,IE,4964440,IE,Age25_49,COM,1749671
2021-W01,10440,0,0,0,,IE,4964440,IE,Age50_59,COM,606007
2021-W01,3867,0,1,0,,IE,4964440,IE,Age60_69,COM,480682
2021-W01,381,0,0,0,,IE,4964440,IE,Age70_79,COM,322167
2021-W01,770,0,0,0,,IE,4964440,IE,Age80+,COM,170706
2021-W01,184,0,0,0,,IE,4964440,IE,AgeUNK,COM,
2021-W01,47317,0,2,0,,IE,4964440,IE,HCW,COM,222000
2021-W01,1051,0,0,0,,IE,4964440,IE,LTCF,COM,93154
2021-W02,1907,0,0,0,3600,IE,4964440,IE,ALL,MOD,3762805
2021-W02,46592,1,6,0,58500,IE,4964440,IE,ALL,COM,3762805
2021-W02,0,0,0,0,0,IE,4964440,IE,ALL,AZ,3762805
2021-W02,2617,0,0,0,,IE,4964440,IE,Age18_24,COM,433572
2021-W02,0,0,0,0,,IE,4964440,IE,Age18_24,AZ,433572
2021-W02,26,0,0,0,,IE,4964440,IE,Age18_24,MOD,433572
2021-W02,0,0,0,0,,IE,4964440,IE,Age25_49,AZ,1749671
2021-W02,21510,1,3,0,,IE,4964440,IE,Age25_49,COM,1749671
2021-W02,1011,0,0,0,,IE,4964440,IE,Age25_49,MOD,1749671
2021-W02,9550,0,2,0,,IE,4964440,IE,Age50_59,COM,606007
2021-W02,493,0,0,0,,IE,4964440,IE,Age50_59,MOD,606007
2021-W02,0,0,0,0,,IE,4964440,IE,Age50_59,AZ,606007
2021-W02,0,0,0,0,,IE,4964440,IE,Age60_69,AZ,480682
2021-W02,4891,0,1,0,,IE,4964440,IE,Age60_69,COM,480682
2021-W02,303,0,0,0,,IE,4964440,IE,Age60_69,MOD,480682
2021-W02,72,0,0,0,,IE,4964440,IE,Age70_79,MOD,322167
2021-W02,0,0,0,0,,IE,4964440,IE,Age70_79,AZ,322167
2021-W02,2155,0,0,0,,IE,4964440,IE,Age70_79,COM,322167
2021-W02,2,0,0,0,,IE,4964440,IE,Age80+,MOD,170706
2021-W02,5720,0,0,0,,IE,4964440,IE,Age80+,COM,170706
2021-W02,0,0,0,0,,IE,4964440,IE,Age80+,AZ,170706
2021-W02,0,0,0,0,,IE,4964440,IE,AgeUNK,AZ,
2021-W02,118,0,0,0,,IE,4964440,IE,AgeUNK,COM,
2021-W02,0,0,0,0,,IE,4964440,IE,AgeUNK,MOD,
2021-W02,0,0,0,0,,IE,4964440,IE,HCW,AZ,222000
2021-W02,38143,1,6,0,,IE,4964440,IE,HCW,COM,222000
2021-W02,1904,0,0,0,,IE,4964440,IE,HCW,MOD,222000
2021-W02,8441,0,0,0,,IE,4964440,IE,LTCF,COM,93154
2021-W02,0,0,0,0,,IE,4964440,IE,LTCF,AZ,93154
2021-W02,3,0,0,0,,IE,4964440,IE,LTCF,MOD,93154
2021-W03,10,0,0,0,0,IE,4964440,IE,ALL,MOD,3762805
2021-W03,44363,1,3740,0,24570,IE,4964440,IE,ALL,COM,3762805
2021-W03,0,0,0,0,,IE,4964440,IE,Age18_24,MOD,433572
2021-W03,2180,1,226,0,,IE,4964440,IE,Age18_24,COM,433572
2021-W03,6,0,0,0,,IE,4964440,IE,Age25_49,MOD,1749671
2021-W03,15729,0,2514,0,,IE,4964440,IE,Age25_49,COM,1749671
2021-W03,7393,0,746,0,,IE,4964440,IE,Age50_59,COM,606007
2021-W03,4,0,0,0,,IE,4964440,IE,Age50_59,MOD,606007
2021-W03,0,0,0,0,,IE,4964440,IE,Age60_69,MOD,480682
2021-W03,4789,0,226,0,,IE,4964440,IE,Age60_69,COM,480682
2021-W03,3732,0,10,0,,IE,4964440,IE,Age70_79,COM,322167
2021-W03,0,0,0,0,,IE,4964440,IE,Age70_79,MOD,322167
2021-W03,10429,0,7,0,,IE,4964440,IE,Age80+,COM,170706
2021-W03,0,0,0,0,,IE,4964440,IE,Age80+,MOD,170706
2021-W03,66,0,11,0,,IE,4964440,IE,AgeUNK,COM,
2021-W03,0,0,0,0,,IE,4964440,IE,AgeUNK,MOD,
2021-W03,10,0,0,0,,IE,4964440,IE,HCW,MOD,222000
2021-W03,28474,0,3735,0,,IE,4964440,IE,HCW,COM,222000
2021-W03,0,0,0,0,,IE,4964440,IE,LTCF,MOD,93154
2021-W03,15886,0,5,0,,IE,4964440,IE,LTCF,COM,93154
2021-W04,5705,0,45988,0,32760,IE,4964440,IE,ALL,COM,3762805
2021-W04,0,0,0,0,6000,IE,4964440,IE,ALL,MOD,3762805
2021-W04,238,0,2964,0,,IE,4964440,IE,Age18_24,COM,433572
2021-W04,0,0,0,0,,IE,4964440,IE,Age18_24,MOD,433572
2021-W04,2083,0,28132,0,,IE,4964440,IE,Age25_49,COM,1749671
2021-W04,0,0,0,0,,IE,4964440,IE,Age25_49,MOD,1749671
2021-W04,0,0,0,0,,IE,4964440,IE,Age50_59,MOD,606007
2021-W04,977,0,9953,0,,IE,4964440,IE,Age50_59,COM,606007
2021-W04,0,0,0,0,,IE,4964440,IE,Age60_69,MOD,480682
2021-W04,1236,0,3726,0,,IE,4964440,IE,Age60_69,COM,480682
2021-W04,0,0,0,0,,IE,4964440,IE,Age70_79,MOD,322167
2021-W04,853,0,365,0,,IE,4964440,IE,Age70_79,COM,322167
2021-W04,303,0,674,0,,IE,4964440,IE,Age80+,COM,170706
2021-W04,0,0,0,0,,IE,4964440,IE,Age80+,MOD,170706
2021-W04,0,0,0,0,,IE,4964440,IE,AgeUNK,MOD,
2021-W04,15,0,166,0,,IE,4964440,IE,AgeUNK,COM,
2021-W04,3674,0,45060,0,,IE,4964440,IE,HCW,COM,222000
2021-W04,0,0,0,0,,IE,4964440,IE,HCW,MOD,222000
2021-W04,0,0,0,0,,IE,4964440,IE,LTCF,MOD,93154
2021-W04,2004,0,928,0,,IE,4964440,IE,LTCF,COM,93154
2021-W05,1,0,0,0,21600,IE,4964440,IE,ALL,AZ,3762805
2021-W05,8201,0,43156,0,43290,IE,4964440,IE,ALL,COM,3762805
2021-W05,0,0,0,0,0,IE,4964440,IE,ALL,MOD,3762805
2021-W05,0,0,0,0,,IE,4964440,IE,Age18_24,AZ,433572
2021-W05,640,0,2379,0,,IE,4964440,IE,Age18_24,COM,433572
2021-W05,0,0,0,0,,IE,4964440,IE,Age18_24,MOD,433572
2021-W05,0,0,0,0,,IE,4964440,IE,Age25_49,MOD,1749671
2021-W05,4421,0,20248,0,,IE,4964440,IE,Age25_49,COM,1749671
2021-W05,1,0,0,0,,IE,4964440,IE,Age25_49,AZ,1749671
2021-W05,0,0,0,0,,IE,4964440,IE,Age50_59,AZ,606007
2021-W05,0,0,0,0,,IE,4964440,IE,Age50_59,MOD,606007
2021-W05,1785,0,8975,0,,IE,4964440,IE,Age50_59,COM,606007
2021-W05,0,0,0,0,,IE,4964440,IE,Age60_69,AZ,480682
2021-W05,846,0,4555,0,,IE,4964440,IE,Age60_69,COM,480682
2021-W05,0,0,0,0,,IE,4964440,IE,Age60_69,MOD,480682
2021-W05,0,0,0,0,,IE,4964440,IE,Age70_79,AZ,322167
2021-W05,0,0,0,0,,IE,4964440,IE,Age70_79,MOD,322167
2021-W05,178,0,1904,0,,IE,4964440,IE,Age70_79,COM,322167
2021-W05,0,0,0,0,,IE,4964440,IE,Age80+,AZ,170706
2021-W05,312,0,4957,0,,IE,4964440,IE,Age80+,COM,170706
2021-W05,0,0,0,0,,IE,4964440,IE,Age80+,MOD,170706
2021-W05,0,0,0,0,,IE,4964440,IE,AgeUNK,AZ,
2021-W05,16,0,109,0,,IE,4964440,IE,AgeUNK,COM,
2021-W05,0,0,0,0,,IE,4964440,IE,AgeUNK,MOD,
2021-W05,7485,0,35797,0,,IE,4964440,IE,HCW,COM,222000
2021-W05,0,0,0,0,,IE,4964440,IE,HCW,MOD,222000
2021-W05,1,0,0,0,,IE,4964440,IE,HCW,AZ,222000
2021-W05,703,0,7357,0,,IE,4964440,IE,LTCF,COM,93154
2021-W05,0,0,0,0,,IE,4964440,IE,LTCF,MOD,93154
2021-W05,0,0,0,0,,IE,4964440,IE,LTCF,AZ,93154
2021-W06,34,0,2350,0,10800,IE,4964440,IE,ALL,MOD,3762805
2021-W06,10718,0,879,0,43290,IE,4964440,IE,ALL,COM,3762805
2021-W06,16531,0,0,0,24000,IE,4964440,IE,ALL,AZ,3762805
2021-W06,1250,0,0,0,,IE,4964440,IE,Age18_24,AZ,433572
2021-W06,0,0,30,0,,IE,4964440,IE,Age18_24,MOD,433572
2021-W06,388,0,59,0,,IE,4964440,IE,Age18_24,COM,433572
2021-W06,10,0,1317,0,,IE,4964440,IE,Age25_49,MOD,1749671
2021-W06,3486,0,457,0,,IE,4964440,IE,Age25_49,COM,1749671
